"ESU","ESU_DPS","COMMON_POPULATION_NAME","BROOD_YEAR","Smoothed.Abundance"
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2014,290.985671761737
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2015,311.332337742821
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2016,359.075830207601
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2017,349.070607024632
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2018,247.646622678972
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2019,244.866171871278
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2020,242.681561465652
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",1999,913.714807757469
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2000,969.812018476139
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2001,1040.25030718589
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2002,1107.80001571465
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2003,1029.29857132616
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2004,1058.99879713741
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2005,992.05883210499
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2006,1045.48092477625
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2007,1006.30267875965
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2008,950.369032992238
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2009,644.704068225716
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2010,586.279991002367
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2011,529.687993406522
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2012,546.822276970256
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2013,453.516174098575
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2014,479.934339899731
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2015,564.181773976715
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2016,593.795299057855
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2017,571.079022080169
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2018,477.885361471785
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2019,412.804935913201
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2020,414.741379538867
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",1999,317.095628084687
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2000,315.294320275514
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2001,331.02116374949
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2002,490.738666922967
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2003,525.854710004511
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2004,514.691055930828
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2005,462.68605468485
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2006,435.474116201978
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2007,378.571928275006
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2008,322.996608157558
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2009,263.210526510396
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2010,257.905636030002
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2011,233.934999189875
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2012,243.733870102671
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2013,231.474549595084
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2014,213.96238449288
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2015,220.549891215283
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2016,261.831411756086
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2017,301.574862896988
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2018,248.022629537988
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2019,241.392561510244
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2020,241.742458464591
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",1999,1716.78558443017
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2000,2037.10015722167
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2001,2434.06071459042
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2002,2501.83570290309
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2003,2497.61580304203
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2004,2613.39875675572
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2005,2630.07708845646
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2006,2763.6970983111
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2007,2296.23466926221
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2008,2402.61905976473
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2009,1754.53144719003
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2010,1710.0964710719
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2011,1542.45458221246
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2012,1859.67759372491
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2013,1759.31364260448
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2014,1653.18132620731
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2015,1753.68762551817
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2016,1989.44183684298
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2017,1993.74840355145
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2018,1634.72994696113
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2019,1286.64248163124
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2020,1314.12031801102
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",1999,1256.41063894909
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2000,1472.21020092963
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2001,1739.43405725856
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2002,1648.11771738151
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2003,1534.86880826345
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2004,1469.15028349952
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2005,1367.95726691147
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2006,1488.05075220549
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2007,1320.40206966866
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2008,1310.74979271708
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2009,1009.27475964498
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2010,1000.33454453257
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2011,833.392617859309
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2012,899.803585954165
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2013,839.985026078797
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2014,808.026632487428
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2015,848.884192172251
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2016,968.242483664721
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2017,1020.75818647788
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2018,903.856621134534
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2019,858.244297784882
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2020,854.847541510357
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",1999,54.5623530376139
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2000,62.6164662701594
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2001,67.1222639136751
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2002,64.1737046938741
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2003,56.6095561109758
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2004,50.2034306642011
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2005,46.8461555743216
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2006,49.0939590676005
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2007,45.4860053648539
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2008,47.5937671137323
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2009,42.9234830296898
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2010,41.1920918728819
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2011,43.7987536434669
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2012,44.3714923153618
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2013,36.9374123373129
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2014,35.9800093292135
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2015,36.5815468153831
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2016,47.6590364723942
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2017,47.4980531614847
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2018,44.6391708228594
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2019,43.0170216443025
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2020,43.2036893626345
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",1999,40.3977369198842
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2000,44.9616398394566
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2001,50.4916455660562
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2002,51.9956023787068
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2003,51.1833586540032
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2004,51.7396602612999
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2005,51.712761907586
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2006,52.9436539123319
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2007,49.773857666953
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2008,50.7069103929751
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2009,45.0604229611875
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2010,44.5073988130532
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2011,45.4021105610656
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2012,71.3830186140733
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2013,42.5695254100938
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2014,21.867540514483
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2015,45.6963144394862
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2016,47.8064278376889
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2017,35.0045635392678
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2018,10.8158367490072
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2019,13.1595975048396
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2020,14.3388759034312
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",1999,279.087267636152
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2000,341.891058696807
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2001,392.320231899947
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2002,352.430615205407
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2003,354.210833035243
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2004,379.974860658086
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2005,368.422611182168
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2006,323.526477796534
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2007,246.987047940741
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2008,260.062569041704
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2009,270.493307610148
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2010,289.570359534725
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2011,312.233960688122
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2012,412.115096264201
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2013,462.397497969192
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2014,473.045953589641
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2015,507.664547878172
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2016,586.691864742503
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2017,644.073557929276
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2018,617.491628453846
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2019,618.259214680107
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2020,618.407143795779
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",1999,283.709362285127
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2000,358.439694995826
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2001,414.345807366913
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2002,409.27943525199
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2003,390.925481836323
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2004,476.509225125969
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2005,486.988379125121
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2006,569.507462016353
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2007,516.671885358063
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2008,601.386335027488
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2009,553.438131061161
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2010,631.849655974836
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2011,656.099455899541
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2012,925.594962363998
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2013,940.154372218441
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2014,948.757793383393
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2015,1014.95413762239
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2016,1215.61276193424
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2017,1331.77524277155
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2018,1333.30453101741
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2019,1346.39315439883
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2020,1390.97704816237
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",1999,6615.4136281795
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2000,9093.7999669913
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2001,10268.3533341234
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2002,11161.8455854979
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2003,10826.5586592821
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2004,12740.2743143612
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2005,12735.7966270341
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2006,12254.7112895704
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2007,10020.6938279886
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2008,8990.4438116972
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2009,7250.69430719272
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2010,7106.87415794969
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2011,6909.67898311653
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2012,8698.10816007421
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2013,8603.37970747502
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2014,8540.32703929468
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2015,9547.20682985692
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2016,10628.5113937443
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2017,9952.15402441441
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2018,9085.69472651379
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2019,8923.694975928
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2020,9059.76283287266
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",1999,311.96908567492
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2000,527.587055769686
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2001,689.371777551216
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2002,662.783549001832
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2003,707.515179937208
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2004,756.765135455609
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2005,730.952519095557
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2006,713.753911786143
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2007,610.466034180756
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2008,543.498697714361
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2009,406.150795393233
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2010,392.010320019952
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2011,420.388024326964
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2012,534.45022257268
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2013,484.925337718963
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2014,389.237384419585
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2015,434.495615746264
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2016,517.269676744959
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2017,520.466331270444
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","White River - spring Chinook salmon",2018,415.91923902386
