"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2014,756,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2015,864,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2016,2566,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2017,2047,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2018,2206,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Green River - fall Chinook salmon","Chinook salmon","Fall","Green River",2019,1344,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2000,576,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2001,1103,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2002,910,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2003,1493,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2004,443,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2005,875,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2006,1095,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2007,383,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2008,538,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2009,250,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2010,356,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2011,210,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2012,715,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2013,530,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2014,364,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2015,406,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2016,1044,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2017,1001,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Sauk River - summer Chinook salmon","Chinook","-","-",2018,378,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",1999,1043,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2000,3262,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2001,2606,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2002,4866,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2003,1161,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2004,3070,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2005,3320,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2006,3508,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2007,1053,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2008,2685,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2009,1439,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2010,1017,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2011,820,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2012,3295,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2013,1551,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2014,1785,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2015,2203,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2016,2840,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2017,3786,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","Lower Skagit River - fall Chinook salmon","Chinook","-","-",2018,1923,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2004,269,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2005,936,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2006,222,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Central/South Sound","Nisqually River - fall Chinook salmon","Chinook salmon","Fall","Nisqually River",2007,741,1,-99,-99,-99,-99,-99,-99,-99,-99
