"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJ_SDSID","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJ_SDSID","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJ_SDSID","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJ_SDSID","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource","dsid"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2010,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,124,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",124,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2011,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,50,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",50,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2012,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,65,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",65,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2013,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,167,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",167,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2014,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,122,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",122,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2015,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,176,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",176,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2016,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,47,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",47,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2017,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,21,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",21,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2018,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,180,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",180,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2019,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,316,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",316,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2020,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,193,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Data are Bonneville Dam ladder counts.","Final","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",193,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2021,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,333,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Data are Bonneville Dam ladder counts.","Draft","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",333,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2022,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,299,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Data are Bonneville Dam ladder counts.","Draft","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",299,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Upper Gorge Tributaries - fall Chum salmon",2023,"2757","Upper Gorge (Columbia) Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Gorge",266,"Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","Upper Gorge (Columbia) Fall Chum","Same",NA,"NOSA","Upper Gorge Tributaries",1,"Yes",NA,NA,NA,NA,NA,615,"6279d00b-7ae6-4580-8c58-68a42b41ae17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data are Bonneville Dam ladder counts.","Draft","7AEBCE97-A926-448C-8C85-85B252E5E351","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",615,"Coordinated_Assessments","6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2002,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,3145,"2965f92c-085d-453e-a438-a08f4cb7f293",2200,4089,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3190,"48e11543-04f7-480b-a54d-58a74952220f",NA,NA,NA,NA,NA,NA,0.469,NA,NA,0.498,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",3145,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2003,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,2932,"2965f92c-085d-453e-a438-a08f4cb7f293",2697,3167,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2968,"48e11543-04f7-480b-a54d-58a74952220f",NA,NA,NA,NA,NA,NA,0.039,NA,NA,0.909,NA,NA,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",2932,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2004,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,2324,"2965f92c-085d-453e-a438-a08f4cb7f293",1928,2721,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2349,"48e11543-04f7-480b-a54d-58a74952220f",NA,NA,NA,NA,NA,NA,0.229,NA,NA,0.619,NA,NA,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",2324,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2005,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,902,"2965f92c-085d-453e-a438-a08f4cb7f293",825,979,0.05,NA,NA,NA,NA,0.023,0,0.068,0.05,NA,NA,NA,NA,NA,923,"48e11543-04f7-480b-a54d-58a74952220f",856,990,0.05,NA,NA,NA,0.095,NA,NA,0.905,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",902,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2006,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,869,"2965f92c-085d-453e-a438-a08f4cb7f293",829,909,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,"48e11543-04f7-480b-a54d-58a74952220f",829,909,0.05,NA,NA,NA,0.024,NA,NA,0.976,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",869,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2007,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,576,"2965f92c-085d-453e-a438-a08f4cb7f293",516,637,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,"48e11543-04f7-480b-a54d-58a74952220f",516,637,0.05,NA,NA,NA,0.168,NA,NA,0.605,NA,NA,0.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",576,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2008,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,644,"2965f92c-085d-453e-a438-a08f4cb7f293",569,718,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,"48e11543-04f7-480b-a54d-58a74952220f",569,718,0.05,NA,NA,NA,0.329,NA,NA,0.659,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",644,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2009,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,1118,"2965f92c-085d-453e-a438-a08f4cb7f293",1046,1191,0.05,NA,NA,NA,NA,0.031,0,0.073,0.05,NA,NA,NA,NA,NA,1154,"48e11543-04f7-480b-a54d-58a74952220f",1097,1212,0.05,NA,NA,NA,0.476,NA,NA,0.476,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",1118,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2010,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,2148,"2965f92c-085d-453e-a438-a08f4cb7f293",2025,2271,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148,"48e11543-04f7-480b-a54d-58a74952220f",2025,2271,0.05,NA,NA,NA,0.333,NA,NA,0.667,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",2148,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2011,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,4801,"2965f92c-085d-453e-a438-a08f4cb7f293",4609,4994,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4801,"48e11543-04f7-480b-a54d-58a74952220f",4609,4994,0.05,NA,NA,NA,0.04,NA,NA,0.932,NA,NA,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",4801,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
"Salmon, chum (Columbia River ESU)","Washougal River - fall Chum salmon",2012,"2756","Washougal Fall Chum","Chum salmon","Fall","Willamette/Lower Columbia","Cascade",257,"Salmon, chum (Columbia River ESU) Washougal River - fall","Washougal Fall Chum","Same",NA,"NOSA","Washougal River",1,"Yes",NA,NA,NA,NA,NA,2498,"2965f92c-085d-453e-a438-a08f4cb7f293",2212,2784,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498,"48e11543-04f7-480b-a54d-58a74952220f",2212,2784,0.05,NA,NA,NA,0.041,NA,NA,0.649,NA,NA,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","2CB705B7-0D2C-483F-88D3-80226165224B","Lower Columbia chum","Salmon, chum (Columbia River ESU)",NA,"NOSAEJ",2498,"Coordinated_Assessments","2965f92c-085d-453e-a438-a08f4cb7f293"
