"ESU","ESU_DPS","COMMON_POPULATION_NAME","BROOD_YEAR","Smoothed.Abundance"
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2011,86.9272077736491
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2012,116.221029370029
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2013,64.132686694571
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2014,43.6005132627252
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2015,72.6720013526592
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2016,117.139064219852
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2017,135.939084815167
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2018,135.614846647233
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2019,170.047195605297
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2020,237.547135692752
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2021,272.360987733961
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2022,275.611600217958
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2023,266.792345918033
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Dungeness River - summer Chinook salmon",2024,281.037610555965
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",1999,15.6703932392057
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2000,17.692653068656
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2001,18.1354706498736
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2002,19.1336180914933
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2003,19.8433689776156
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2004,22.70708595818
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2005,24.1730341136165
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2006,24.1127789783922
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2007,22.3153621722678
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2008,23.1801571701921
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2009,21.5671754266537
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2010,30.9753395642997
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2011,38.5274787800669
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2012,81.3604301143771
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2013,97.4018003567591
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2014,115.148870687517
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2015,133.004723346873
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2016,137.629878929253
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2017,147.522194300592
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2018,195.26405846406
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2019,285.379686106696
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2020,314.409899379378
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2021,266.542052022592
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2022,369.608962712642
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2023,472.788549450606
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Elwha River - fall Chinook salmon",2024,493.592900317541
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",1999,1014.60157059524
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2000,1246.9275574879
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2001,1471.09355295655
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2002,1479.64709490705
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2003,1442.4040592881
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2004,1702.47069602907
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2005,1550.93032710869
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2006,1816.96209931962
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2007,1450.27569771786
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2008,1429.03104761154
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2009,689.977541432875
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2010,763.108420858532
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2011,722.385373119799
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2012,1091.66826943642
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2013,908.391855643799
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2014,849.559435739486
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2015,1104.67149190709
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2016,1599.44469728749
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2017,1737.0943274417
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2018,1543.63335782369
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2019,1338.719105385
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2020,1515.77898113316
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2021,1382.44675982966
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2022,1533.58713840118
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2023,1052.65920833926
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2024,1064.01222155684
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",1999,369.862458500244
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2000,600.628404689137
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2001,900.635651034703
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2002,896.829449553319
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2003,875.894707593396
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2004,722.354822850323
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2005,780.943649170266
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2006,812.276825779503
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2007,476.985472806774
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2008,510.144864869321
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2009,322.617502142319
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2010,345.442608387042
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2011,317.061574080952
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2012,557.384041554618
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2013,497.390638363946
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2014,405.847150270778
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2015,485.721980305689
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2016,734.438787121073
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2017,738.093731415634
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2018,451.147959678768
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2019,355.169778513931
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2020,378.838858145455
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2021,356.713760943347
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2022,580.876608459463
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2023,501.176132100551
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2024,519.298916000119
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",1999,1350.81579714
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2000,2355.01512794467
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2001,2854.74444541203
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2002,3032.20891244134
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2003,2122.48270560642
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2004,2672.26749495013
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2005,2760.76207852434
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2006,2777.38703983624
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2007,1650.70889263774
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2008,2039.20591431577
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2009,1391.15653288716
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2010,1302.73994278739
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2011,1186.5403182442
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2012,2190.16384483098
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2013,1869.79382339516
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2014,1743.8420583966
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2015,2077.31817652642
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2016,2670.20244749079
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2017,2763.0379242721
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2018,1836.23960497365
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2019,1349.32562265395
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2020,1188.46225164951
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2021,1237.03494420172
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2022,2508.1321142241
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2023,2208.04743538937
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2024,2270.64010056432
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",1999,328.655630161877
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2000,380.313406108784
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2001,419.356994171059
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2002,423.816840955501
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2003,409.166588555617
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2004,413.386131325253
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2005,494.568430976082
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2006,466.038755237313
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2007,519.996049411664
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2008,592.351269231211
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2009,394.749302645709
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2010,430.927355767749
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2011,418.501480173729
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2012,561.045119818689
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2013,599.677167162522
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2014,570.762703983304
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2015,647.171628340652
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2016,728.580778170441
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2017,776.908103916439
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2018,559.642657222117
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2019,468.410632607996
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2020,500.735392018713
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2021,542.143608210749
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2022,661.435259186747
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2023,720.252567174936
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Nisqually River - fall Chinook salmon",2024,754.518200844566
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",1999,112.400603777492
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2000,160.22005975138
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2001,209.148127703583
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2002,223.825891832662
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2003,222.983153416018
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2004,259.545406395078
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2005,246.760355792881
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2006,281.802738892091
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2007,273.573083088247
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2008,273.02961556619
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2009,219.767273480909
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2010,191.00448536655
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2011,152.706631323851
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2012,196.890266783031
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2013,149.331044218041
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2014,139.860717462747
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2015,213.689677099965
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2016,216.617891740674
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2017,218.800592223623
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2018,195.664982148029
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2019,184.838482656906
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2020,194.393022317966
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2021,201.718530482167
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2022,230.721524393356
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2023,214.912209852242
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2024,228.510522036434
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",1999,472.284512227687
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2000,577.139593888571
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2001,670.055731682493
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2002,687.536302745873
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2003,677.215131580046
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2004,708.912261235582
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2005,692.92944376199
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2006,741.40934180715
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2007,586.677915161775
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2008,589.172926791887
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2009,416.930035975879
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2010,379.149835194848
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2011,448.981691746026
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2012,586.26389984597
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2013,439.92931360546
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2014,256.072762942638
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2015,361.216747950622
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2016,464.801110661984
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2017,423.22647421976
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2018,264.889322310433
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2019,245.603096564529
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2020,323.201298280396
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2021,445.014670847112
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2022,514.407124712332
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2023,374.641083309376
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2024,396.164716350403
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",1999,285.972077752792
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2000,311.008701451408
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2001,344.458521823741
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2002,500.779698154201
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2003,499.353896028353
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2004,497.561434748257
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2005,454.751973775419
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2006,431.04482219885
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2007,349.537103790942
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2008,318.840142771406
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2009,257.793092041818
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2010,248.877168027928
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2011,227.276027075289
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2012,250.818416462706
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2013,225.51956276094
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2014,192.773809687508
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2015,196.60015476521
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2016,232.144629652473
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2017,237.727194609229
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2018,164.143265739157
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2019,164.042296760616
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2020,152.182449670564
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2021,217.339911912721
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2022,350.380658046145
