"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER","dsid"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2012,306,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2013,678,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2014,388,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2015,648,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2016,636,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2017,602,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2018,438,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2019,130,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2020,258,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2021,424,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2022,370,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Washougal River - winter Steelhead","Steelhead","Winter","Washougal River",2023,372,"TSAEJ",1,"7193c951-0cbb-4ba0-bd3a-f7e649a9a868"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",1998,320,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",1999,323,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2000,219,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2001,489,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2002,691,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2003,1114,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2004,895,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2005,601,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2006,660,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2007,769,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2008,640,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2009,607,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2010,767,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2011,1500,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2012,817,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2013,762,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2014,282,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2015,577,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2016,1015,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2017,1061,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2018,241,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2019,481,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2020,392,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2021,501,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2022,208,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Gorge","Wind River - summer Steelhead","Steelhead","Summer","Wind River",2023,935,"NOSAEJ",1,"95ee9e40-646a-4405-b500-74f652a54ded"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2006,1577,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2007,1669,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2010,1290,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2011,1111,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2012,2483,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2013,1063,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2014,1222,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2015,2956,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2016,3270,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2017,544,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2018,1785,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2019,1025,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2020,1009,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2021,2991,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2022,763,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2023,835,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Klickitat River - summer and winter Steelhead","Steelhead","Summer Winter","Klickitat River",2024,457,"NOSAIJ",1,"82aba8a4-c181-4560-800e-9c691737cf42"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",1999,329,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2000,507,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2001,983,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2002,1454,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2003,709,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2004,886,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2005,1092,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2006,646,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2007,492,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2008,976,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2009,1114,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2010,2138,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2011,1963,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2012,2203,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2013,1683,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2014,1506,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2015,1785,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2016,1409,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2017,577,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2018,492,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2019,306,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2020,568,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2021,503,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2022,203,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Naches River - summer Steelhead","Steelhead","Summer","Yakima River",2023,202,"NOSAIJ",1,"50053e37-ba98-461e-9240-a2500ba1525d"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2011,718,"NOSAIJ",1,"10dad7f5-e1c4-4016-aece-f0d071483e6c"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2012,645,"NOSAIJ",1,"10dad7f5-e1c4-4016-aece-f0d071483e6c"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2013,265,"NOSAIJ",1,"f5619e08-8e4e-45c9-8ad2-2e5453f585e6"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2014,248,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2015,400,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2016,660,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2017,125,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2018,152,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Cascades Eastern Slope Tributaries","Rock Creek - summer Steelhead","Steelhead","Summer","Rock Creek",2019,165,"NOSAIJ",1,"9291011a-a47e-4bfd-869b-57edd2b1b896"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",1999,335,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2000,397,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2001,645,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2002,1155,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2003,646,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2004,567,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2005,890,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2006,746,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2007,521,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2008,946,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2009,1044,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2010,2751,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2011,2274,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2012,1812,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2013,928,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2014,919,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2015,1093,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2016,1233,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2017,400,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2018,341,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2019,269,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2020,480,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2021,372,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2022,180,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Satus Creek - summer Steelhead","Steelhead","Summer","Yakima River",2023,135,"NOSAIJ",1,"02025611-2855-484d-8823-0193bcde184f"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Yakima River",1999,201,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Yakima River",2000,434,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Yakima River",2001,909,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Yakima River",2002,1129,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Yakima River",2003,460,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
"Steelhead (Middle Columbia River DPS)","Mid-Columbia steelhead","Yakima River Group","Toppenish Creek - summer Steelhead","Steelhead","Summer","Yakima River",2004,790,"NOSAIJ",1,"83565b87-a197-442d-97a1-866fcf0ab440"
