"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER","dsid"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2013,637,"NOSAIJ",4,"18785ddb-651a-4762-9fab-fd1732bac081"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2014,961,"NOSAIJ",4,"ce7e0c7d-8048-45a3-85f6-f8ce20a69047"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2015,744,"NOSAIJ",4,"5386fc41-ecda-486b-8975-f0c3d903469a"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2016,732,"NOSAIJ",4,"cfbbc13c-aefc-4edd-ac03-62493b6ef5db"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2017,338,"NOSAIJ",4,"d4c08a14-34af-4a2f-ad12-9dfcc13fd857"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2018,258,"NOSAIJ",4,"b64f84c4-0083-41c7-a4ae-5ad9a22adc1b"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2019,247,"NOSAIJ",4,"d9403208-a2fa-40a0-a802-4ded44d96679"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2020,330,"NOSAIJ",4,"eafc2f39-83af-4ebd-b947-c06c20a002b1"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2021,593,"NOSAIJ",4,"d78b98b6-0ab4-4bb8-9cfe-2b6641b4c496"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2022,754,"NOSAIJ",4,"d78b98b6-0ab4-4bb8-9cfe-2b6641b4c496"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2023,692,"NOSAIJ",4,"d78b98b6-0ab4-4bb8-9cfe-2b6641b4c496"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2024,428,"NOSAIJ",4,"d78b98b6-0ab4-4bb8-9cfe-2b6641b4c496"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Upper Columbia spring Chinook","North Cascades","Wenatchee River - spring Chinook salmon","Chinook salmon","Spring","Wenatchee River",2025,374,"NOSAIJ",4,"d78b98b6-0ab4-4bb8-9cfe-2b6641b4c496"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2012,41,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2013,62,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2014,227,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2015,720,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2016,1796,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2017,309,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2018,327,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2019,618,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2020,903,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2021,889,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2022,1036,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2023,418,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Elochoman River - fall Chum salmon","Chum salmon","Fall","Skamokawa\Elochoman River",2024,382,"TSAEJ",1,"8deb8e32-f9a3-4d3e-8b6a-27f5a2ce3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2001,4246,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2002,10493,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2003,15559,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2004,13151,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2005,3795,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2006,6162,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2007,3817,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2008,2401,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2009,2776,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2010,6082,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2011,10052,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2012,7782,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2013,4832,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2014,4267,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2015,10857,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2016,30408,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2017,6217,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2018,6320,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2019,7002,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2020,12726,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2021,16760,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2022,12243,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Coastal","Grays and Chinook Rivers - fall Chum salmon","Chum salmon","Fall","Grays River",2023,6226,"NOSAEJ",1,"521b7b67-f250-4804-9cf6-510bcbbd3b28"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2012,0,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2013,0,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2014,1,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2015,1,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2016,3,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2017,1,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2018,2,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2019,3,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2020,0,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2021,0,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2022,0,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2023,0,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Kalama River - fall Chum salmon","Chum salmon","Fall","Kalama River",2024,0,"TSAEJ",3,"e3d087c9-302b-494a-ac9e-d4946a09d5d7"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2012,6,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2013,16,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2014,3,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2015,7,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2016,3,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2017,3,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2018,45,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2019,12,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2020,98,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2021,48,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2022,145,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2023,99,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Lewis River - fall Chum salmon","Chum salmon","Fall","North Fork Lewis River, East Fork Lewis River, Cedar Creek",2024,96,"TSAEJ",1,"8de2b494-b9e6-4a84-aef7-76c3fd66605d"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2000,1265,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2001,2032,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2002,7954,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2003,3381,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2004,2103,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2005,901,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2006,1606,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2007,510,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2008,576,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2009,571,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2010,2674,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2011,3190,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2012,1864,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2013,1595,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2014,2342,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2015,5345,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2016,6103,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2017,1499,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2018,4855,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2019,5555,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2020,3380,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2021,8828,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2022,7224,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Lower Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Lower Gorge Tributaries",2023,8486,"NOSAEJ",1,"98ded2de-7a75-4c48-af66-0c62c6ce70be"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2016,70,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2017,18,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2018,30,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2019,46,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2020,43,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2021,18,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2022,165,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2023,90,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum",NA,"Mill, Abernathy, and Germany Creeks - fall Chum salmon","Chum salmon","Fall","Mill, Abernathy & Germany Creek",2024,193,"TSAEJ",1,"7369cc2e-faaf-4770-a980-81668bcf2843"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",1999,43,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2000,17,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
"Salmon, chum (Columbia River ESU)","Lower Columbia chum","Gorge","Upper Gorge Tributaries - fall Chum salmon","Chum salmon","Fall","Upper Gorge Tributaries",2001,29,"NOSAEJ",1,"6279d00b-7ae6-4580-8c58-68a42b41ae17"
