SASI_STOCK_NUM,SASISTOCKNAME,COMMONNAME,RUN,RECOVERYDOMAIN,MAJORPOPGROUP,POPID,ESAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,ESTIMATETYPE,WATERBODY,SPAWNINGYEAR,METHODNUMBER,BESTVALUE,NOSAIJ,NOSAIJ_SDSID,NOSAIJLOWERLIMIT,NOSAIJUPPERLIMIT,NOSAIJALPHA,NOSAEJ,NOSAEJ_SDSID,NOSAEJLOWERLIMIT,NOSAEJUPPERLIMIT,NOSAEJALPHA,PHOSIJ,PHOSIJLOWERLIMIT,PHOSIJUPPERLIMIT,PHOSIJALPHA,PHOSEJ,PHOSEJLOWERLIMIT,PHOSEJUPPERLIMIT,PHOSEJALPHA,TSAIJ,TSAIJ_SDSID,TSAIJLOWERLIMIT,TSAIJUPPERLIMIT,TSAIJALPHA,TSAEJ,TSAEJ_SDSID,TSAEJLOWERLIMIT,TSAEJUPPERLIMIT,TSAEJALPHA,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PROP,AGE4PROPLOWERLIMIT,AGE4PROPUPPERLIMIT,AGE5PROP,AGE5PROPLOWERLIMIT,AGE5PROPUPPERLIMIT,AGE6PROP,AGE6PROPLOWERLIMIT,AGE6PROPUPPERLIMIT,AGE7PROP,AGE7PROPLOWERLIMIT,AGE7PROPUPPERLIMIT,AGE8PROP,AGE8PROPLOWERLIMIT,AGE8PROPUPPERLIMIT,AGE9PROP,AGE9PROPLOWERLIMIT,AGE9PROPUPPERLIMIT,AGE10PROP,AGE10PROPLOWERLIMIT,AGE10PROPUPPERLIMIT,AGE11PLUSPROP,AGE11PLUSPROPLOWERLIMIT,AGE11PLUSPROPUPPERLIMIT,AGEPROPALPHA,OTHERDATASOURCES,COMMENTS,DATASTATUS,STOCK_ID,COMMONPOPNAME2,ESU_DPS
NA,Snohomish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Snohomish River - fall Coho Salmon,Same,NA,NOSA,,2021,,Yes,96886,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96886,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Snohomish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Snohomish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Snohomish River - fall Coho Salmon,Same,NA,NOSA,,2022,,Yes,83148,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83148,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Snohomish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Snohomish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Snohomish River - fall Coho Salmon,Same,NA,NOSA,,2023,,Yes,62742,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62742,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Snohomish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2000,,Yes,28293,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28293,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2001,,Yes,74773,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74773,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2002,,Yes,27305,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27305,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2003,,Yes,45691,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2004,,Yes,65228,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65228,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2005,,Yes,25141,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25141,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2006,,Yes,8549,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8549,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2007,,Yes,38732,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38732,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2008,,Yes,12938,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12938,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2009,,Yes,22179,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22179,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2010,,Yes,15172,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15172,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2011,,Yes,49991,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49991,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2012,,Yes,45156,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45156,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2013,,Yes,60387,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60387,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2014,,Yes,35763,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35763,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2015,,Yes,2909,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2016,,Yes,12933,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12933,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2017,,Yes,6017,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6017,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2018,,Yes,23937,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23937,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2019,,Yes,12887,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12887,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2020,,Yes,21555,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21555,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2021,,Yes,38176,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38176,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2022,,Yes,53828,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53828,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Stillaguamish River - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Stillaguamish River - fall Coho Salmon,Same,NA,NOSA,,2023,,Yes,37963,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37963,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Stillaguamish River - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2000,,Yes,17547,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17547,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2001,,Yes,29048,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29048,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2002,,Yes,20117,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20117,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2003,,Yes,17042,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17042,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2004,,Yes,19755,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19755,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2005,,Yes,10203,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10203,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2006,,Yes,3801,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3801,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2007,,Yes,7527,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7527,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2008,,Yes,4001,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2009,,Yes,14956,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14956,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
NA,Strait of Juan de Fuca - fall Coho Salmon,Coho salmon,Fall,Puget Sound,,,Puget Sound/Strait of Georgia Coho,Strait of Juan de Fuca - fall Coho Salmon,Same,NA,NOSA,,2010,,Yes,18420,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18420,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Strait of Juan de Fuca - fall Coho Salmon,"Salmon, coho (Puget Sound/Strait of Georgia ESU)"
