"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJ_SDSID","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJ_SDSID","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJ_SDSID","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJ_SDSID","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource","dsid"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2001,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",1153,"7a0a9eab-1815-4700-9b33-86dcb3436628",NA,NA,NA,NA,NA,NA,NA,NA,0.695,NA,NA,NA,NA,NA,NA,NA,3942,"e5f4e66c-1f98-4c88-bb17-579aedb52a12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,NA,0.904,NA,NA,0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",1153,"Coordinated_Assessments","7a0a9eab-1815-4700-9b33-86dcb3436628"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2002,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",930,"7a0a9eab-1815-4700-9b33-86dcb3436628",NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,2514,"e5f4e66c-1f98-4c88-bb17-579aedb52a12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.625,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",930,"Coordinated_Assessments","7a0a9eab-1815-4700-9b33-86dcb3436628"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2003,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",505,"710b1b45-9413-451d-812b-6dc33f804da0",NA,NA,NA,NA,NA,NA,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,916,"03768ed4-8cdc-4fb0-93a9-554555e6b5a8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106,NA,NA,0.031,NA,NA,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",505,"Coordinated_Assessments","710b1b45-9413-451d-812b-6dc33f804da0"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2004,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",1028,"3cafcba0-7506-450e-9dab-39ea5ef62c52",NA,NA,NA,NA,NA,NA,NA,NA,0.413,NA,NA,NA,NA,NA,NA,NA,1750,"8719ae27-f992-4e5c-93df-5ff349c97f26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,NA,NA,0.953,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per femaleLL","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",1028,"Coordinated_Assessments","3cafcba0-7506-450e-9dab-39ea5ef62c52"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2005,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",296,"4dfdec75-35b8-406b-a3d7-841a0f522703",NA,NA,NA,NA,NA,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,1493,"bbc8c1e3-0d1c-4bf4-9c0b-fa6889c9631f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,0.778,NA,NA,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",296,"Coordinated_Assessments","4dfdec75-35b8-406b-a3d7-841a0f522703"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2006,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",306,"661161d0-498e-43bd-ad25-54340bfcd133",NA,NA,NA,NA,NA,NA,NA,NA,0.705,NA,NA,NA,NA,NA,NA,NA,1039,"87a9e25d-1fc9-4fd7-be37-f14496cebbd2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,0.582,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",306,"Coordinated_Assessments","661161d0-498e-43bd-ad25-54340bfcd133"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2007,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",445,"8cf6b5ba-4bd0-4b55-bcbe-2535eef6fb82",NA,NA,NA,NA,NA,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,2060,"53ed5a12-6860-4217-8845-59027250adea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,0.303,NA,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",445,"Coordinated_Assessments","8cf6b5ba-4bd0-4b55-bcbe-2535eef6fb82"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2008,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",365,"57ac06ef-2052-449d-9939-fafc02fe8571",NA,NA,NA,NA,NA,NA,NA,NA,0.847,NA,NA,NA,NA,NA,NA,NA,2384,"6ea5029c-eb2f-4ed5-87a8-4a83cde37ba7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,NA,NA,0.835,NA,NA,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",365,"Coordinated_Assessments","57ac06ef-2052-449d-9939-fafc02fe8571"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2009,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",616,"5e8b11c6-1bcb-481a-addf-cb0d4aa63f95",NA,NA,NA,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,2300,"8ab1dfa4-faa0-4b4c-bb6b-d9bc595ae14a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,NA,NA,0.892,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",616,"Coordinated_Assessments","5e8b11c6-1bcb-481a-addf-cb0d4aa63f95"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2010,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",536,"93c91e49-bc9d-40c2-87cc-2601085bd97e",NA,NA,NA,NA,NA,NA,NA,NA,0.733,NA,NA,NA,NA,NA,NA,NA,2009,"3173db78-393d-457d-9eda-a30155549501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.881,NA,NA,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",536,"Coordinated_Assessments","93c91e49-bc9d-40c2-87cc-2601085bd97e"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2011,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",1272,"5ae53e2c-2230-46b8-9619-1316bc6d0c2e",NA,NA,NA,NA,NA,NA,NA,NA,0.606,NA,NA,NA,NA,NA,NA,NA,3375,"2dd785e9-3dfc-4a45-af79-d02670a46d5c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,NA,NA,0.491,NA,NA,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",1272,"Coordinated_Assessments","5ae53e2c-2230-46b8-9619-1316bc6d0c2e"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2012,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",956,"4df44464-636b-4950-afa4-92ce9d1d1f4b",NA,NA,NA,NA,NA,NA,NA,NA,0.664,NA,NA,NA,NA,NA,NA,NA,2846,"6afe3574-ad7b-46cb-8902-b68c466a0fed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,0.819,NA,NA,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",956,"Coordinated_Assessments","4df44464-636b-4950-afa4-92ce9d1d1f4b"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2013,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",637,"18785ddb-651a-4762-9fab-fd1732bac081",NA,NA,NA,NA,NA,NA,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,2242,"558b882a-b202-4d1c-b0e5-5dc8161b57ed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,NA,NA,0.618,NA,NA,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",637,"Coordinated_Assessments","18785ddb-651a-4762-9fab-fd1732bac081"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2014,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",961,"ce7e0c7d-8048-45a3-85f6-f8ce20a69047",NA,NA,NA,NA,NA,NA,NA,NA,0.516,NA,NA,NA,NA,NA,NA,NA,2055,"6d19e0a1-6c56-4216-ad8f-06a4851f2887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131,NA,NA,0.797,NA,NA,0.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",961,"Coordinated_Assessments","ce7e0c7d-8048-45a3-85f6-f8ce20a69047"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2015,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",744,"5386fc41-ecda-486b-8975-f0c3d903469a",NA,NA,NA,NA,NA,NA,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA,1964,"b396dcda-a370-4d9f-9e61-5d58c95382e7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,0.835,NA,NA,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",744,"Coordinated_Assessments","5386fc41-ecda-486b-8975-f0c3d903469a"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2016,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",732,"cfbbc13c-aefc-4edd-ac03-62493b6ef5db",NA,NA,NA,NA,NA,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,1178,"278ef6d7-3d89-48a6-8ae8-ad73ffe6f168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,NA,NA,0.669,NA,NA,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",732,"Coordinated_Assessments","cfbbc13c-aefc-4edd-ac03-62493b6ef5db"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2017,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",338,"d4c08a14-34af-4a2f-ad12-9dfcc13fd857",NA,NA,NA,NA,NA,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA,852,"f1f2f78b-b522-4775-8b60-5ac30e682004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,0.827,NA,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",338,"Coordinated_Assessments","d4c08a14-34af-4a2f-ad12-9dfcc13fd857"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2018,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",258,"b64f84c4-0083-41c7-a4ae-5ad9a22adc1b",NA,NA,NA,NA,NA,NA,NA,NA,0.752,NA,NA,NA,NA,NA,NA,NA,1085,"fe6d1bd4-aafa-4054-998a-0aab9d06fa13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,0.893,NA,NA,0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",258,"Coordinated_Assessments","b64f84c4-0083-41c7-a4ae-5ad9a22adc1b"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2019,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",247,"d9403208-a2fa-40a0-a802-4ded44d96679",NA,NA,NA,NA,NA,NA,NA,NA,0.762,NA,NA,NA,NA,NA,NA,NA,1096,"b2b0d056-8529-4d06-9381-5a1d22f77d5f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148,NA,NA,0.756,NA,NA,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",247,"Coordinated_Assessments","d9403208-a2fa-40a0-a802-4ded44d96679"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2020,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",330,"eafc2f39-83af-4ebd-b947-c06c20a002b1",NA,NA,NA,NA,NA,NA,NA,NA,0.648,NA,NA,NA,NA,NA,NA,NA,984,"35e2ed38-f760-4858-8114-97be37bbefaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066,NA,NA,0.85,NA,NA,0.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,"Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",330,"Coordinated_Assessments","eafc2f39-83af-4ebd-b947-c06c20a002b1"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Wenatchee River - spring Chinook salmon",2021,"1770","Wenatchee Spring Chinook","Chinook salmon","Spring","Interior Columbia","North Cascades",47,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring","Chinook Salmon (Upper Columbia River Spring-run ESU) - Wenatchee River","Same",NA,"NOSA","Wenatchee River",4,"Yes",593,"d78b98b6-0ab4-4bb8-9cfe-2b6641b4c496",NA,NA,NA,NA,NA,NA,NA,NA,0.671,NA,NA,NA,NA,NA,NA,NA,1903,"7412bd6a-93c6-4b95-ae98-52e62d6bd6d8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,NA,NA,0.842,NA,NA,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Age data, broodstock removed pHOS will be added when available","Reviewed","243DD9A5-F040-4C96-8C43-D34ACCF4902B","Upper Columbia spring Chinook","Salmon, Chinook (Upper Columbia River spring-run ESU)",NA,"NOSAIJ",593,"Coordinated_Assessments","d78b98b6-0ab4-4bb8-9cfe-2b6641b4c496"
