"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2013,3273,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2014,2259,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2015,3375,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2016,3064,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2017,1494,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2018,622,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2019,543,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2020,1983,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook",NA,"Upper Cowlitz River - fall Chinook salmon","Chinook salmon","Fall","Upper Cowlitz River",2021,682,1,-99,-99,-99,-99,-99,-99,-99,-99
"Lower Columbia Chinook","Cascade","Upper Cowlitz River - spring Chinook salmon","Chinook salmon","Spring",NA,2010,286,1,-99,-99,-99,-99,-99,-99,-99,-99
