"ESU","ESU_DPS","COMMON_POPULATION_NAME","BROOD_YEAR","Smoothed.Abundance"
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2019,190.062861853506
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2020,191.893946567595
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2021,189.353060449978
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2022,190.851768367275
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",1999,521.553684907306
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2000,536.581438267508
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2001,559.023751232278
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2002,566.926450966625
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2003,557.561379372456
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2004,549.563997492888
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2005,539.677234994437
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2006,533.532109865766
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2007,511.948265544118
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2008,505.468416675514
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2009,440.449165713803
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2010,416.531906721193
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2011,431.905059308669
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2012,460.634117893161
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2013,410.44673089867
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2014,336.697484043263
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2015,361.4698400645
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2016,383.246457736093
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2017,357.159523946424
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2018,293.448104499921
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2019,273.247910706437
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2020,281.345318283618
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2021,277.421381678695
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2022,275.247265853389
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",1999,338.196547335242
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2000,338.569822441868
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2001,355.326884542394
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2002,464.695289637285
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2003,480.299851767017
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2004,465.738483434152
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2005,433.873022735122
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2006,404.733517806862
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2007,359.945719428304
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2008,317.138350302592
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2009,269.115820530786
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2010,257.529284937588
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2011,239.290809310246
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2012,241.412204900922
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2013,231.120620852529
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2014,213.958408530077
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2015,212.751952205981
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2016,236.733053546526
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2017,252.145497833636
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2018,208.864613928527
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2019,186.274370049308
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2020,160.087805552842
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2021,160.503144118704
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2022,160.336677131681
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",1999,1868.75365312124
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2000,2080.9420797412
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2001,2339.67024627738
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2002,2413.1890411299
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2003,2404.14634408708
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2004,2496.65389967617
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2005,2501.0042704392
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2006,2583.3714551762
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2007,2250.1778815719
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2008,2241.64462497517
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2009,1808.93771224697
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2010,1727.88856855668
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2011,1630.0792168173
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2012,1866.91805552559
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2013,1810.38249048214
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2014,1720.79596632874
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2015,1803.17479204764
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2016,1959.71901222661
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2017,1957.78154168914
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2018,1708.24801287546
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2019,1486.80570673814
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2020,1576.54118960254
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2021,1587.7438674869
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2022,1572.64480386651
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",1999,1331.49937234261
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2000,1472.70690124731
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2001,1663.49984704103
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2002,1582.14294911146
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2003,1498.27595243166
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2004,1433.46526823838
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2005,1359.65632360911
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2006,1405.08096800879
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2007,1269.29442974538
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2008,1235.61346309162
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2009,1020.54962806088
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2010,981.794067668742
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2011,857.207901475294
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2012,903.5420572346
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2013,849.057191505646
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2014,809.098581117294
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2015,837.143189879798
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2016,913.932729739942
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2017,919.250003135162
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2018,809.599820809245
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2019,720.794347243442
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2020,731.028228934915
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2021,728.259732312183
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Snoqualmie River - fall Chinook salmon",2022,726.397070305673
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",1999,58.3695463405408
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2000,63.0026126831298
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2001,64.9186637304832
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2002,62.681824317159
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2003,56.3197628806743
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2004,51.5202638673366
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2005,48.4547186073343
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2006,49.4468714423751
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2007,46.642429015108
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2008,47.4019434823767
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2009,43.942768786473
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2010,42.2498303834643
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2011,43.2817342250746
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2012,43.9428776914309
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2013,38.7947154479139
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2014,37.3514402193599
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2015,38.4368938345867
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2016,45.1547201118259
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2017,44.1278574787665
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2018,41.9663187410713
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2019,41.1541286544124
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2020,41.0394329530311
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2021,40.7381572384552
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Nooksack River - spring Chinook salmon",2022,40.086453562016
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",1999,112.835981700908
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2000,125.706388218584
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2001,127.74646424968
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2002,117.49965459943
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2003,97.6620484123423
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2004,91.1273314953246
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2005,75.5057519848252
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2006,71.4923184642088
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2007,55.3771085354383
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2008,55.3173124916553
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2009,43.6156555650039
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2010,39.9152927863614
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2011,42.6785194160208
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2012,46.2619883000153
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2013,42.304937812842
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2014,35.4340379550623
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2015,41.336157126692
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2016,43.0357184678653
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2017,39.8269410450694
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2018,31.7329612469472
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2019,30.3303011697023
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2020,30.7399690900435
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2021,30.4821208752548
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","South Fork Stillaguamish River - fall Chinook salmon",2022,30.1409206676476
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",1999,292.319426983455
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2000,339.804074986359
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2001,380.988058946927
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2002,355.694031976975
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2003,353.204129392817
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2004,372.355321898251
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2005,364.172601416437
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2006,325.748608776351
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2007,266.42302038136
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2008,275.449115141589
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2009,282.285071279135
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2010,299.127918463914
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2011,323.483538960658
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2012,400.436014999128
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2013,451.841281327181
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2014,467.916013097398
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2015,499.218871398816
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2016,571.151818856811
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2017,618.334862140113
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2018,597.010655658018
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2019,584.495502373415
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2020,599.563293779504
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2021,607.616800196115
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Suiattle River - spring Chinook salmon",2022,613.1845702797
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",1999,303.89822215439
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2000,360.079270720073
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2001,404.102773033645
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2002,413.034300586278
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2003,405.761740405334
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2004,471.943537787252
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2005,495.291029270144
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2006,560.071879891084
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2007,527.776228493495
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2008,597.262409448081
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2009,574.946648852916
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2010,640.007603295442
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2011,677.583755854983
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2012,871.458515233655
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2013,908.536073407256
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2014,934.934097607792
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2015,997.902537138523
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2016,1166.55086449422
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2017,1270.85710363134
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2018,1272.80550455954
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2019,1284.77229655287
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2020,1321.26830689274
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2021,1337.50328281512
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Sauk River - spring Chinook salmon",2022,1361.16828815365
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",1999,7347.24692798938
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2000,9220.76292349304
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2001,10152.4843121283
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2002,10876.0936794302
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2003,10716.8982212102
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2004,12244.1845248177
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2005,12151.3988325114
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2006,11685.9953278187
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2007,9829.19352735446
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2008,8929.67030480188
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2009,7589.85534826124
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2010,7419.27082480101
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2011,7265.4381414003
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2012,8559.68199568671
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2013,8521.56766533677
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2014,8466.56588808726
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2015,9237.13519878252
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2016,10260.7388149624
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2017,9872.3680385863
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2018,9177.06823724925
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2019,8950.15866232946
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2020,9146.54415347482
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2021,9088.23128245234
"Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)","Upper Skagit River - summer Chinook salmon",2022,9081.18246923373
